Image Name,Average Angle,Speed
06808_angle_120_speed_40.jpg,120,40
06809_angle_30_speed_40.jpg,30,40
06810_angle_60_speed_40.jpg,60,40
06811_angle_30_speed_40.jpg,30,40
06811_angle_30_speed_40_1.jpg,90,40
06812_angle_30_speed_40.jpg,30,40
06813_angle_30_speed_40.jpg,30,40
06815_angle_30_speed_40.jpg,30,40
06816_angle_60_speed_40.jpg,60,40
06817_angle_30_speed_40.jpg,30,40
06818_angle_30_speed_40.jpg,30,40
06819_angle_60_speed_40.jpg,60,40
06820_angle_120_speed_40.jpg,120,40
06821_angle_120_speed_40.jpg,120,40
06822_angle_30_speed_40.jpg,30,40
06823_angle_60_speed_40.jpg,60,40
06824_angle_60_speed_40.jpg,60,40
06824_angle_60_speed_40_1.jpg,90,40
06825_angle_120_speed_40.jpg,120,40
06826_angle_60_speed_40.jpg,60,40
06826_angle_60_speed_40_1.jpg,90,40
06828_angle_60_speed_40.jpg,60,40
06829_angle_90_speed_40.jpg,90,40
06830_angle_120_speed_40.jpg,120,40
06831_angle_120_speed_40.jpg,120,40
06832_angle_90_speed_40.jpg,90,40
06833_angle_120_speed_40.jpg,120,40
06834_angle_0_speed_40.jpg,0,40
06835_angle_90_speed_40.jpg,90,40
06836_angle_150_speed_40.jpg,150,40
06837_angle_120_speed_40.jpg,120,40
06838_angle_90_speed_40.jpg,90,40
06839_angle_60_speed_40.jpg,60,40
06839_angle_60_speed_40_1.jpg,90,40
06840_angle_120_speed_40.jpg,120,40
06840_angle_120_speed_40_1.jpg,90,40
06844_angle_30_speed_40.jpg,30,40
06845_angle_120_speed_40.jpg,120,40
06846_angle_30_speed_40.jpg,30,40
06846_angle_30_speed_40_1.jpg,90,40
06847_angle_90_speed_40.jpg,90,40
06848_angle_60_speed_40.jpg,60,40
06848_angle_60_speed_40_1.jpg,90,40
06850_angle_120_speed_40.jpg,120,40
06851_angle_90_speed_40.jpg,90,40
06852_angle_120_speed_40.jpg,120,40
06853_angle_120_speed_40.jpg,120,40
06855_angle_120_speed_40.jpg,120,40
06856_angle_30_speed_40.jpg,30,40
06857_angle_120_speed_40.jpg,120,40
06858_angle_60_speed_40.jpg,60,40
06859_angle_120_speed_40.jpg,120,40
06860_angle_120_speed_40.jpg,120,40
06861_angle_60_speed_40.jpg,60,40
06862_angle_60_speed_40.jpg,60,40
06862_angle_60_speed_40_1.jpg,90,40
06863_angle_60_speed_40.jpg,60,40
06864_angle_120_speed_40.jpg,120,40
06866_angle_120_speed_40.jpg,120,40
06866_angle_120_speed_40_1.jpg,90,40
06867_angle_120_speed_40.jpg,120,40
06867_angle_120_speed_40_1.jpg,90,40
06868_angle_120_speed_40.jpg,120,40
06870_angle_90_speed_40.jpg,90,40
06871_angle_60_speed_40.jpg,60,40
06872_angle_60_speed_40.jpg,60,40
06874_angle_60_speed_40.jpg,60,40
06874_angle_60_speed_40_1.jpg,90,40
06875_angle_60_speed_40.jpg,60,40
06876_angle_60_speed_40.jpg,60,40
06878_angle_60_speed_40.jpg,60,40
06879_angle_60_speed_40.jpg,60,40
06879_angle_60_speed_40_1.jpg,90,40
06880_angle_60_speed_40.jpg,60,40
06880_angle_60_speed_40_1.jpg,90,40
06881_angle_120_speed_40.jpg,120,40
06884_angle_120_speed_40.jpg,120,40
06885_angle_60_speed_40.jpg,60,40
06886_angle_60_speed_40.jpg,60,40
06886_angle_60_speed_40_1.jpg,90,40
06887_angle_30_speed_40.jpg,30,40
06888_angle_30_speed_40.jpg,30,40
06890_angle_30_speed_40.jpg,30,40
06891_angle_30_speed_40.jpg,30,40
06892_angle_90_speed_40_1.jpg,90,40
06893_angle_90_speed_40.jpg,90,40
06894_angle_120_speed_40.jpg,120,40
06895_angle_30_speed_40.jpg,30,40
06896_angle_90_speed_40.jpg,90,40
06897_angle_30_speed_40.jpg,30,40
06898_angle_60_speed_40.jpg,60,40
06899_angle_30_speed_40.jpg,30,40
06900_angle_30_speed_40.jpg,30,40
06901_angle_60_speed_40.jpg,60,40
06902_angle_60_speed_40.jpg,60,40
06903_angle_30_speed_40.jpg,30,40
06904_angle_30_speed_40.jpg,30,40
06905_angle_90_speed_40.jpg,90,40
06906_angle_30_speed_40.jpg,30,40
06907_angle_0_speed_40.jpg,0,40
06908_angle_120_speed_40.jpg,120,40
06909_angle_30_speed_40.jpg,30,40
06910_angle_60_speed_40.jpg,60,40
06911_angle_30_speed_40.jpg,30,40
06912_angle_30_speed_40.jpg,30,40
06913_angle_30_speed_40.jpg,30,40
06914_angle_30_speed_40.jpg,30,40
06915_angle_30_speed_40.jpg,30,40
06916_angle_60_speed_40.jpg,60,40
06917_angle_60_speed_40.jpg,60,40
06918_angle_30_speed_40.jpg,30,40
06919_angle_30_speed_40.jpg,30,40
06920_angle_60_speed_40.jpg,60,40
06921_angle_90_speed_40.jpg,90,40
06922_angle_30_speed_40.jpg,30,40
06923_angle_60_speed_40.jpg,60,40
06924_angle_60_speed_40.jpg,60,40
06925_angle_90_speed_40.jpg,90,40
06926_angle_30_speed_40.jpg,30,40
06927_angle_60_speed_40.jpg,60,40
06928_angle_30_speed_40.jpg,30,40
06929_angle_60_speed_40.jpg,60,40
06930_angle_60_speed_40.jpg,60,40
06931_angle_60_speed_40.jpg,60,40
06932_angle_30_speed_40.jpg,30,40
06933_angle_30_speed_40.jpg,30,40
06934_angle_90_speed_40.jpg,90,40
06935_angle_30_speed_40.jpg,30,40
06936_angle_30_speed_40.jpg,30,40
06937_angle_60_speed_40.jpg,60,40
06938_angle_60_speed_40.jpg,60,40
06939_angle_60_speed_40.jpg,60,40
06940_angle_60_speed_40.jpg,60,40
06941_angle_120_speed_40.jpg,120,40
06942_angle_60_speed_40.jpg,60,40
06943_angle_60_speed_40.jpg,60,40
06944_angle_30_speed_40.jpg,30,40
06945_angle_60_speed_40.jpg,60,40
06946_angle_60_speed_40.jpg,60,40
06947_angle_60_speed_40.jpg,60,40
06948_angle_30_speed_40.jpg,30,40
06949_angle_30_speed_40.jpg,30,40
06950_angle_60_speed_40.jpg,60,40
06951_angle_60_speed_40.jpg,60,40
06952_angle_60_speed_40.jpg,60,40
06953_angle_90_speed_40.jpg,90,40
06954_angle_30_speed_40.jpg,30,40
06955_angle_120_speed_40.jpg,120,40
06956_angle_60_speed_40.jpg,60,40
06957_angle_90_speed_40.jpg,90,40
06958_angle_90_speed_40.jpg,90,40
06959_angle_90_speed_40.jpg,90,40
06960_angle_90_speed_40.jpg,90,40
06961_angle_90_speed_40.jpg,90,40
06962_angle_90_speed_40.jpg,90,40
06963_angle_90_speed_40.jpg,90,40
06964_angle_60_speed_40.jpg,60,40
06965_angle_120_speed_40.jpg,120,40
06966_angle_60_speed_40.jpg,60,40
06967_angle_90_speed_40.jpg,90,40
06968_angle_60_speed_40.jpg,60,40
06969_angle_60_speed_40.jpg,60,40
06970_angle_60_speed_40.jpg,60,40
06971_angle_60_speed_40.jpg,60,40
06972_angle_60_speed_40.jpg,60,40
06973_angle_90_speed_40.jpg,90,40
06974_angle_60_speed_40.jpg,60,40
06975_angle_60_speed_40.jpg,60,40
06976_angle_90_speed_40.jpg,90,40
06977_angle_120_speed_40.jpg,120,40
06978_angle_90_speed_40.jpg,90,40
06979_angle_150_speed_40.jpg,150,40
06980_angle_90_speed_40.jpg,90,40
06981_angle_120_speed_40.jpg,120,40
06982_angle_30_speed_40.jpg,30,40
06983_angle_90_speed_40.jpg,90,40
06984_angle_90_speed_40.jpg,90,40
06985_angle_90_speed_40.jpg,90,40
06986_angle_90_speed_40.jpg,90,40
06987_angle_90_speed_40.jpg,90,40
06988_angle_120_speed_40.jpg,120,40
06989_angle_150_speed_40.jpg,150,40
06990_angle_60_speed_40.jpg,60,40
06991_angle_120_speed_40.jpg,120,40
06992_angle_60_speed_40.jpg,60,40
06993_angle_120_speed_40.jpg,120,40
06994_angle_120_speed_40.jpg,120,40
06995_angle_120_speed_40.jpg,120,40
06996_angle_120_speed_40.jpg,120,40
06997_angle_120_speed_40.jpg,120,40
06998_angle_90_speed_40.jpg,90,40
06999_angle_60_speed_40.jpg,60,40
07000_angle_120_speed_40.jpg,120,40
07001_angle_90_speed_40.jpg,90,40
07002_angle_90_speed_40.jpg,90,40
07003_angle_60_speed_40.jpg,60,40
07004_angle_120_speed_40.jpg,120,40
07005_angle_30_speed_40.jpg,30,40
07006_angle_60_speed_40.jpg,60,40
07007_angle_60_speed_40.jpg,60,40
07008_angle_90_speed_40.jpg,90,40
07009_angle_90_speed_40.jpg,90,40
07010_angle_150_speed_40.jpg,150,40
07011_angle_150_speed_40.jpg,150,40
07012_angle_120_speed_40.jpg,120,40
07013_angle_120_speed_40.jpg,120,40
07014_angle_90_speed_40.jpg,90,40
07015_angle_90_speed_40.jpg,90,40
07016_angle_150_speed_40.jpg,150,40
07017_angle_30_speed_40.jpg,30,40
07018_angle_120_speed_40.jpg,120,40
07019_angle_120_speed_40.jpg,120,40
07020_angle_120_speed_40.jpg,120,40
07021_angle_120_speed_40.jpg,120,40
07022_angle_120_speed_40.jpg,120,40
07023_angle_90_speed_40.jpg,90,40
07024_angle_120_speed_40.jpg,120,40
07025_angle_120_speed_40.jpg,120,40
07026_angle_90_speed_40.jpg,90,40
07027_angle_90_speed_40.jpg,90,40
07028_angle_90_speed_40.jpg,90,40
07029_angle_0_speed_40.jpg,0,40
07030_angle_120_speed_40.jpg,120,40
07031_angle_90_speed_40.jpg,90,40
07032_angle_120_speed_40.jpg,120,40
07033_angle_90_speed_40.jpg,90,40
07034_angle_120_speed_40.jpg,120,40
07035_angle_120_speed_40.jpg,120,40
07036_angle_90_speed_40.jpg,90,40
07037_angle_120_speed_40.jpg,120,40
07038_angle_90_speed_40.jpg,90,40
07039_angle_90_speed_40.jpg,90,40
07040_angle_150_speed_40.jpg,150,40
07041_angle_0_speed_40.jpg,0,40
07042_angle_90_speed_40.jpg,90,40
07043_angle_90_speed_40.jpg,90,40
07044_angle_150_speed_40.jpg,150,40
07045_angle_150_speed_40.jpg,150,40
07046_angle_120_speed_40.jpg,120,40
07047_angle_150_speed_40.jpg,150,40
07048_angle_120_speed_40.jpg,120,40
07049_angle_120_speed_40.jpg,120,40
07050_angle_120_speed_40.jpg,120,40
07051_angle_90_speed_40.jpg,90,40
07052_angle_120_speed_40.jpg,120,40
07053_angle_60_speed_40.jpg,60,40
07054_angle_120_speed_40.jpg,120,40
07055_angle_90_speed_40.jpg,90,40
07056_angle_90_speed_40.jpg,90,40
07057_angle_90_speed_40.jpg,90,40
07058_angle_120_speed_40.jpg,120,40
07059_angle_120_speed_40.jpg,120,40
07060_angle_120_speed_40.jpg,120,40
07061_angle_90_speed_40.jpg,90,40
07062_angle_120_speed_40.jpg,120,40
07063_angle_90_speed_40.jpg,90,40
07064_angle_120_speed_40.jpg,120,40
07065_angle_30_speed_40.jpg,30,40
07066_angle_90_speed_40.jpg,90,40
07067_angle_90_speed_40.jpg,90,40
07068_angle_90_speed_40.jpg,90,40
07069_angle_120_speed_40.jpg,120,40
07070_angle_120_speed_40.jpg,120,40
07071_angle_120_speed_40.jpg,120,40
07072_angle_90_speed_40.jpg,90,40
07073_angle_120_speed_40.jpg,120,40
07074_angle_90_speed_40.jpg,90,40
07075_angle_90_speed_40.jpg,90,40
07076_angle_90_speed_40.jpg,90,40
07077_angle_0_speed_40.jpg,0,40
07078_angle_90_speed_40.jpg,90,40
07079_angle_90_speed_40.jpg,90,40
07080_angle_90_speed_40.jpg,90,40
07081_angle_90_speed_40.jpg,90,40
07082_angle_90_speed_40.jpg,90,40
07083_angle_90_speed_40.jpg,90,40
07084_angle_90_speed_40.jpg,90,40
07085_angle_60_speed_40.jpg,60,40
07086_angle_90_speed_40.jpg,90,40
07087_angle_90_speed_40.jpg,90,40
07088_angle_90_speed_40.jpg,90,40
07089_angle_0_speed_40.jpg,0,40
07090_angle_60_speed_40.jpg,60,40
07091_angle_60_speed_40.jpg,60,40
07092_angle_90_speed_40.jpg,90,40
07093_angle_60_speed_40.jpg,60,40
07094_angle_90_speed_40.jpg,90,40
07095_angle_90_speed_40.jpg,90,40
07096_angle_60_speed_40.jpg,60,40
07097_angle_60_speed_40.jpg,60,40
07098_angle_60_speed_40.jpg,60,40
07099_angle_60_speed_40.jpg,60,40
07100_angle_60_speed_40.jpg,60,40
07101_angle_0_speed_40.jpg,0,40
07102_angle_60_speed_40.jpg,60,40
07103_angle_60_speed_40.jpg,60,40
07104_angle_120_speed_40.jpg,120,40
07105_angle_60_speed_40.jpg,60,40
07106_angle_60_speed_40.jpg,60,40
07107_angle_60_speed_40.jpg,60,40
07108_angle_120_speed_40.jpg,120,40
07109_angle_90_speed_40.jpg,90,40
07110_angle_60_speed_40.jpg,60,40
07111_angle_90_speed_40.jpg,90,40
07112_angle_60_speed_40.jpg,60,40
07113_angle_60_speed_40.jpg,60,40
07114_angle_60_speed_40.jpg,60,40
07115_angle_60_speed_40.jpg,60,40
07116_angle_60_speed_40.jpg,60,40
07117_angle_90_speed_40.jpg,90,40
07118_angle_60_speed_40.jpg,60,40
07119_angle_60_speed_40.jpg,60,40
07120_angle_60_speed_40.jpg,60,40
07121_angle_90_speed_40.jpg,90,40
07122_angle_90_speed_40.jpg,90,40
07123_angle_30_speed_40.jpg,30,40
07124_angle_60_speed_40.jpg,60,40
07125_angle_0_speed_40.jpg,0,40
07126_angle_60_speed_40.jpg,60,40
07127_angle_60_speed_40.jpg,60,40
07128_angle_60_speed_40.jpg,60,40
07129_angle_30_speed_40.jpg,30,40
07130_angle_60_speed_40.jpg,60,40
07131_angle_90_speed_40.jpg,90,40
07132_angle_60_speed_40.jpg,60,40
07133_angle_30_speed_40.jpg,30,40
07134_angle_60_speed_40.jpg,60,40
07135_angle_90_speed_40.jpg,90,40
07136_angle_60_speed_40.jpg,60,40
07137_angle_60_speed_40.jpg,60,40
07138_angle_60_speed_40.jpg,60,40
07139_angle_60_speed_40.jpg,60,40
07140_angle_60_speed_40.jpg,60,40
07141_angle_90_speed_40.jpg,90,40
07142_angle_90_speed_40.jpg,90,40
07143_angle_90_speed_40.jpg,90,40
07144_angle_30_speed_40.jpg,30,40
07145_angle_30_speed_40.jpg,30,40
07146_angle_30_speed_40.jpg,30,40
07147_angle_30_speed_40.jpg,30,40
07148_angle_90_speed_40.jpg,90,40
07149_angle_90_speed_40.jpg,90,40
07150_angle_30_speed_40.jpg,30,40
07151_angle_90_speed_40.jpg,90,40
07152_angle_30_speed_40.jpg,30,40
07153_angle_30_speed_40.jpg,30,40
07154_angle_30_speed_40.jpg,30,40
07155_angle_30_speed_40.jpg,30,40
07156_angle_30_speed_40.jpg,30,40
07157_angle_30_speed_40.jpg,30,40
07158_angle_30_speed_40.jpg,30,40
07159_angle_30_speed_40.jpg,30,40
07160_angle_30_speed_40.jpg,30,40
07161_angle_90_speed_40.jpg,90,40
07162_angle_90_speed_40.jpg,90,40
07163_angle_90_speed_40.jpg,90,40
07164_angle_30_speed_40.jpg,30,40
07165_angle_30_speed_40.jpg,30,40
07166_angle_30_speed_40.jpg,30,40
07167_angle_30_speed_40.jpg,30,40
07168_angle_30_speed_40.jpg,30,40
07169_angle_30_speed_40.jpg,30,40
07170_angle_30_speed_40.jpg,30,40
07171_angle_0_speed_40.jpg,0,40
07172_angle_0_speed_40.jpg,0,40
07173_angle_120_speed_40.jpg,120,40
07174_angle_0_speed_40.jpg,0,40
07175_angle_90_speed_40.jpg,90,40
07176_angle_90_speed_40.jpg,90,40
07177_angle_0_speed_40.jpg,0,40
07178_angle_0_speed_40.jpg,0,40
07179_angle_0_speed_40.jpg,0,40
07180_angle_30_speed_40.jpg,30,40
07181_angle_30_speed_40.jpg,30,40
07182_angle_30_speed_40.jpg,30,40
07183_angle_30_speed_40.jpg,30,40
07184_angle_30_speed_40.jpg,30,40
07185_angle_90_speed_40.jpg,90,40
07186_angle_30_speed_40.jpg,30,40
07187_angle_30_speed_40.jpg,30,40
07188_angle_30_speed_40.jpg,30,40
07189_angle_90_speed_40.jpg,90,40
07190_angle_30_speed_40.jpg,30,40
07191_angle_30_speed_40.jpg,30,40
07192_angle_30_speed_40.jpg,30,40
07193_angle_30_speed_40.jpg,30,40
07194_angle_30_speed_40.jpg,30,40
07195_angle_30_speed_40.jpg,30,40
07196_angle_30_speed_40.jpg,30,40
07197_angle_90_speed_40.jpg,90,40
07198_angle_30_speed_40.jpg,30,40
07199_angle_30_speed_40.jpg,30,40
07200_angle_30_speed_40.jpg,30,40
07201_angle_30_speed_40.jpg,30,40
07202_angle_90_speed_40.jpg,90,40
07203_angle_30_speed_40.jpg,30,40
07204_angle_30_speed_40.jpg,30,40
07205_angle_30_speed_40.jpg,30,40
07206_angle_0_speed_40.jpg,0,40
07207_angle_30_speed_40.jpg,30,40
07208_angle_30_speed_40.jpg,30,40
07209_angle_120_speed_40.jpg,120,40
07210_angle_30_speed_40.jpg,30,40
07211_angle_60_speed_40.jpg,60,40
07212_angle_30_speed_40.jpg,30,40
07213_angle_60_speed_40.jpg,60,40
07214_angle_60_speed_40.jpg,60,40
07215_angle_90_speed_40.jpg,90,40
07216_angle_0_speed_40.jpg,0,40
07217_angle_30_speed_40.jpg,30,40
07218_angle_30_speed_40.jpg,30,40
07219_angle_30_speed_40.jpg,30,40
07220_angle_0_speed_40.jpg,0,40
07221_angle_60_speed_40.jpg,60,40
07222_angle_0_speed_40.jpg,0,40
07223_angle_90_speed_40.jpg,90,40
07224_angle_30_speed_40.jpg,30,40
07225_angle_0_speed_40.jpg,0,40
07226_angle_30_speed_40.jpg,30,40
07227_angle_30_speed_40.jpg,30,40
07228_angle_30_speed_40.jpg,30,40
07229_angle_90_speed_40.jpg,90,40
07230_angle_0_speed_40.jpg,0,40
07231_angle_0_speed_40.jpg,0,40
07232_angle_30_speed_40.jpg,30,40
07233_angle_30_speed_40.jpg,30,40
07234_angle_60_speed_40.jpg,60,40
07235_angle_30_speed_40.jpg,30,40
07236_angle_30_speed_40.jpg,30,40
07237_angle_30_speed_40.jpg,30,40
07238_angle_30_speed_40.jpg,30,40
07239_angle_30_speed_40.jpg,30,40
07240_angle_0_speed_40.jpg,0,40
07241_angle_30_speed_40.jpg,30,40
07242_angle_90_speed_40.jpg,90,40
07243_angle_60_speed_40.jpg,60,40
07244_angle_30_speed_40.jpg,30,40
07245_angle_30_speed_40.jpg,30,40
07246_angle_30_speed_40.jpg,30,40
07247_angle_90_speed_40.jpg,90,40
07248_angle_30_speed_40.jpg,30,40
07249_angle_90_speed_40.jpg,90,40
07250_angle_30_speed_40.jpg,30,40
07251_angle_30_speed_40.jpg,30,40
07252_angle_0_speed_40.jpg,0,40
07253_angle_0_speed_40.jpg,0,40
07254_angle_30_speed_40.jpg,30,40
07255_angle_30_speed_40.jpg,30,40
07256_angle_120_speed_40.jpg,120,40
07257_angle_30_speed_40.jpg,30,40
07258_angle_30_speed_40.jpg,30,40
07259_angle_30_speed_40.jpg,30,40
07260_angle_30_speed_40.jpg,30,40
07261_angle_60_speed_40.jpg,60,40
07262_angle_60_speed_40.jpg,60,40
07263_angle_30_speed_40.jpg,30,40
07264_angle_30_speed_40.jpg,30,40
07265_angle_30_speed_40.jpg,30,40
07266_angle_60_speed_40.jpg,60,40
07267_angle_30_speed_40.jpg,30,40
07268_angle_60_speed_40.jpg,60,40
07269_angle_90_speed_40.jpg,90,40
07270_angle_30_speed_40.jpg,30,40
07271_angle_90_speed_40.jpg,90,40
07272_angle_90_speed_40.jpg,90,40
07273_angle_30_speed_40.jpg,30,40
07274_angle_30_speed_40.jpg,30,40
07275_angle_30_speed_40.jpg,30,40
07276_angle_30_speed_40.jpg,30,40
07277_angle_60_speed_40.jpg,60,40
07278_angle_90_speed_40.jpg,90,40
07279_angle_90_speed_40.jpg,90,40
07280_angle_120_speed_40.jpg,120,40
07281_angle_60_speed_40.jpg,60,40
07282_angle_90_speed_40.jpg,90,40
07283_angle_90_speed_40.jpg,90,40
07284_angle_30_speed_40.jpg,30,40
07285_angle_30_speed_40.jpg,30,40
07286_angle_30_speed_40.jpg,30,40
07287_angle_30_speed_40.jpg,30,40
07288_angle_0_speed_40.jpg,0,40
07289_angle_0_speed_40.jpg,0,40
07290_angle_0_speed_40.jpg,0,40
07291_angle_0_speed_40.jpg,0,40
07292_angle_0_speed_40.jpg,0,40
07293_angle_30_speed_40.jpg,30,40
07294_angle_0_speed_40.jpg,0,40
07295_angle_120_speed_40.jpg,120,40
07296_angle_90_speed_40.jpg,90,40
07297_angle_60_speed_40.jpg,60,40
07298_angle_0_speed_40.jpg,0,40
07299_angle_30_speed_40.jpg,30,40
07300_angle_0_speed_40.jpg,0,40
07301_angle_30_speed_40.jpg,30,40
07302_angle_0_speed_40.jpg,0,40
07303_angle_0_speed_40.jpg,0,40
07304_angle_30_speed_40.jpg,30,40
07305_angle_30_speed_40.jpg,30,40
07306_angle_30_speed_40.jpg,30,40
07307_angle_120_speed_40.jpg,120,40
07308_angle_30_speed_40.jpg,30,40
07309_angle_60_speed_40.jpg,60,40
07310_angle_120_speed_40.jpg,120,40
07311_angle_30_speed_40.jpg,30,40
07312_angle_0_speed_40.jpg,0,40
07313_angle_30_speed_40.jpg,30,40
07314_angle_30_speed_40.jpg,30,40
07315_angle_0_speed_40.jpg,0,40
07316_angle_30_speed_40.jpg,30,40
07317_angle_30_speed_40.jpg,30,40
07318_angle_30_speed_40.jpg,30,40
07319_angle_120_speed_40.jpg,120,40
07320_angle_30_speed_40.jpg,30,40
07321_angle_120_speed_40.jpg,120,40
07322_angle_30_speed_40.jpg,30,40
07323_angle_90_speed_40.jpg,90,40
07324_angle_60_speed_40.jpg,60,40
07325_angle_30_speed_40.jpg,30,40
07326_angle_60_speed_40.jpg,60,40
07327_angle_30_speed_40.jpg,30,40
07328_angle_30_speed_40.jpg,30,40
07329_angle_30_speed_40.jpg,30,40
07330_angle_60_speed_40.jpg,60,40
07331_angle_90_speed_40.jpg,90,40
07332_angle_60_speed_40.jpg,60,40
07333_angle_120_speed_40.jpg,120,40
07334_angle_30_speed_40.jpg,30,40
07335_angle_30_speed_40.jpg,30,40
07336_angle_90_speed_40.jpg,90,40
07337_angle_60_speed_40.jpg,60,40
07338_angle_30_speed_40.jpg,30,40
07339_angle_30_speed_40.jpg,30,40
07340_angle_60_speed_40.jpg,60,40
07341_angle_30_speed_40.jpg,30,40
07342_angle_60_speed_40.jpg,60,40
07343_angle_90_speed_40.jpg,90,40
07344_angle_60_speed_40.jpg,60,40
07345_angle_90_speed_40.jpg,90,40
07346_angle_30_speed_40.jpg,30,40
07347_angle_30_speed_40.jpg,30,40
07348_angle_60_speed_40.jpg,60,40
07349_angle_60_speed_40.jpg,60,40
07350_angle_90_speed_40.jpg,90,40
07351_angle_60_speed_40.jpg,60,40
07352_angle_30_speed_40.jpg,30,40
07353_angle_30_speed_40.jpg,30,40
07354_angle_30_speed_40.jpg,30,40
07355_angle_30_speed_40.jpg,30,40
07356_angle_90_speed_40.jpg,90,40
07357_angle_30_speed_40.jpg,30,40
07358_angle_60_speed_40.jpg,60,40
07359_angle_60_speed_40.jpg,60,40
07360_angle_30_speed_40.jpg,30,40
07361_angle_30_speed_40.jpg,30,40
07362_angle_60_speed_40.jpg,60,40
07363_angle_90_speed_40.jpg,90,40
07364_angle_30_speed_40.jpg,30,40
07365_angle_60_speed_40.jpg,60,40
07366_angle_90_speed_40.jpg,90,40
07367_angle_60_speed_40.jpg,60,40
07368_angle_30_speed_40.jpg,30,40
07369_angle_120_speed_40.jpg,120,40
07370_angle_60_speed_40.jpg,60,40
07371_angle_120_speed_40.jpg,120,40
07372_angle_30_speed_40.jpg,30,40
07373_angle_30_speed_40.jpg,30,40
07374_angle_30_speed_40.jpg,30,40
07375_angle_0_speed_40.jpg,0,40
07376_angle_90_speed_40.jpg,90,40
07377_angle_90_speed_40.jpg,90,40
07378_angle_90_speed_40.jpg,90,40
07379_angle_0_speed_40.jpg,0,40
07380_angle_30_speed_40.jpg,30,40
07381_angle_120_speed_40.jpg,120,40
07382_angle_30_speed_40.jpg,30,40
07383_angle_120_speed_40.jpg,120,40
07384_angle_60_speed_40.jpg,60,40
07385_angle_90_speed_40.jpg,90,40
07386_angle_30_speed_40.jpg,30,40
07387_angle_60_speed_40.jpg,60,40
07388_angle_90_speed_40.jpg,90,40
07389_angle_30_speed_40.jpg,30,40
07390_angle_90_speed_40.jpg,90,40
07391_angle_60_speed_40.jpg,60,40
07392_angle_30_speed_40.jpg,30,40
07393_angle_120_speed_40.jpg,120,40
07394_angle_90_speed_40.jpg,90,40
07395_angle_60_speed_40.jpg,60,40
07396_angle_30_speed_40.jpg,30,40
07397_angle_60_speed_40.jpg,60,40
07398_angle_30_speed_40.jpg,30,40
07399_angle_60_speed_40.jpg,60,40
07400_angle_90_speed_40.jpg,90,40
07401_angle_120_speed_40.jpg,120,40
07402_angle_30_speed_40.jpg,30,40
07403_angle_120_speed_40.jpg,120,40
07404_angle_60_speed_40.jpg,60,40
07405_angle_30_speed_40.jpg,30,40
07406_angle_90_speed_40.jpg,90,40
07407_angle_90_speed_40.jpg,90,40
07408_angle_120_speed_40.jpg,120,40
07409_angle_120_speed_40.jpg,120,40
07410_angle_120_speed_40.jpg,120,40
07411_angle_120_speed_40.jpg,120,40
07412_angle_120_speed_40.jpg,120,40
07413_angle_60_speed_40.jpg,60,40
07414_angle_60_speed_40.jpg,60,40
07415_angle_60_speed_40.jpg,60,40
07416_angle_90_speed_40.jpg,90,40
07417_angle_120_speed_40.jpg,120,40
07418_angle_60_speed_40.jpg,60,40
07419_angle_120_speed_40.jpg,120,40
07420_angle_60_speed_40.jpg,60,40
07421_angle_90_speed_40.jpg,90,40
07422_angle_90_speed_40.jpg,90,40
07423_angle_60_speed_40.jpg,60,40
07424_angle_60_speed_40.jpg,60,40
07425_angle_90_speed_40.jpg,90,40
07426_angle_60_speed_40.jpg,60,40
07427_angle_90_speed_40.jpg,90,40
07428_angle_90_speed_40.jpg,90,40
07429_angle_90_speed_40.jpg,90,40
07430_angle_90_speed_40.jpg,90,40
07431_angle_150_speed_40.jpg,150,40
07432_angle_90_speed_40.jpg,90,40
07433_angle_90_speed_40.jpg,90,40
07434_angle_90_speed_40.jpg,90,40
07435_angle_60_speed_40.jpg,60,40
07436_angle_60_speed_40.jpg,60,40
07437_angle_60_speed_40.jpg,60,40
07438_angle_60_speed_40.jpg,60,40
07439_angle_60_speed_40.jpg,60,40
07440_angle_60_speed_40.jpg,60,40
07441_angle_90_speed_40.jpg,90,40
07442_angle_60_speed_40.jpg,60,40
07443_angle_90_speed_40.jpg,90,40
07444_angle_90_speed_40.jpg,90,40
07445_angle_90_speed_40.jpg,90,40
07446_angle_60_speed_40.jpg,60,40
07447_angle_30_speed_40.jpg,30,40
07448_angle_60_speed_40.jpg,60,40
07449_angle_30_speed_40.jpg,30,40
07450_angle_30_speed_40.jpg,30,40
07451_angle_30_speed_40.jpg,30,40
07452_angle_90_speed_40.jpg,90,40
07453_angle_90_speed_40.jpg,90,40
07454_angle_60_speed_40.jpg,60,40
07455_angle_120_speed_40.jpg,120,40
07456_angle_60_speed_40.jpg,60,40
07457_angle_90_speed_40.jpg,90,40
07458_angle_90_speed_40.jpg,90,40
07459_angle_90_speed_40.jpg,90,40
07460_angle_30_speed_40.jpg,30,40
07461_angle_60_speed_40.jpg,60,40
07462_angle_30_speed_40.jpg,30,40
07463_angle_60_speed_40.jpg,60,40
07464_angle_60_speed_40.jpg,60,40
07465_angle_90_speed_40.jpg,90,40
07466_angle_60_speed_40.jpg,60,40
07467_angle_120_speed_40.jpg,120,40
07468_angle_60_speed_40.jpg,60,40
07469_angle_60_speed_40.jpg,60,40
07470_angle_60_speed_40.jpg,60,40
07471_angle_90_speed_40.jpg,90,40
